"Slice","AgeGroup","Treatment","Date","Age","Sex","Weight","rSoln","xSoln","Cut.Time","Rig","HP","FirstIO","StimFile","StimMag","Comment","KO","mVmax","t_mVmax","LTD","-15","-14","-13","-12","-11","-10","-9","-8","-7","-6","-5","-4","-3","-2","-1","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"P14f-S_3-S4","PND14","EtOH[50mM]","2017_07_07",15,"M",35,"rACSF","rACSF",NA,"Scott",NA,"2017_07_07_0012.atf","2017_07_07_0016.abf","0.05","","Keep",-1.26980285644731,3.37,9.2733026159441,0.419054482806729,-1.85769371977908,2.82807601835802,3.86779620172834,3.76162068878247,3.69742042280927,13.2938832119157,3.55940933178258,-2.66482009983133,1.70920269467439,-0.912024242206229,-0.330118298283949,0.511459850439593,-0.703177915369864,1.43386060542045,-30.1163563323611,10.8897873322752,7.1404200081183,14.2799481535481,10.5524976684346,10.9028400583916,4.33012577248108,7.88414545054417,17.4124328349875,9.40657708329657,7.18898036112378,16.1328145992886,9.47089957405123,8.97143973480492,17.1795589177455,9.1436727779729,6.74381687621393,2.10731194444458,5.27802571588187,-2.61929649695227,5.699704762214,3.91911950193362,0.779510601951429,-1.9051899137549,6.65513220075424,4.16395878779949,2.93379168137675,0.130669155387736,1.01910427154286,13.7928583966452,3.25168106335356,1.87106317198607,0.110924239348392,8.8062569150182,5.58676291470199,-3.62210038225378,5.35300181801644,2.07937429558704,3.37937698286939,10.4214537194813,10.6419796852955,10.6842067455458,7.52377600809567,9.75850845755313,17.8173656971853,6.23320340218658,4.24602937169955,7.26935403891335,4.13343432863181,8.1882353228487,1.61991795159251,3.69691003002717,10.2655743805825,10.0640387133015,10.7338338830829,1.6611904991461,11.0318701670128,11.5509377770352,21.1616830840318,0.960831552494582
"P14f-S_4-S9","PND14","EtOH[50mM]","2017_08_16",13,"M",35,"rACSF","rACSF",NA,"Scott",NA,"2017_08_16_0000.atf","2017_08_16_0004.abf","0.04","Great recording w LTD","Keep",-0.698025512697062,2.98,-6.47073053541844,9.18078446663726,2.9109547259465,-6.70730416514465,7.42874144309094,4.00702716926098,1.93838199894915,0.353476356038172,8.22437726783032,7.57602880175774,-2.10728946882375,5.6056492622636,-2.73873546055101,-4.44756365790818,-2.36982369614915,3.95047355234479,-32.3674704724801,-19.9046368185118,-23.4439727340339,-20.7583493985208,-35.0628467980138,-22.3958662662165,-20.8529281975157,-13.9444012452817,-12.4922753752577,-14.9861387343568,-10.0507910501841,-17.8933446931183,-9.64622872559092,-29.0875187893528,-23.0910909148431,-23.194910263744,-28.3252952141068,-23.9639601283522,-27.4405546508822,-22.9717241184286,-17.9232568336209,-18.8694525037101,-26.0768225078475,-17.9942660534017,-17.2090682892592,-19.4315267368043,-13.2970305707383,-18.5538332662801,-15.7499865455039,-11.4611339159683,-15.7411746196921,-23.2133277355888,-13.9820772104437,-14.9532466580893,-14.3660141810832,-24.32342246237,-20.8113493627158,-17.1952038026788,-13.1300999582222,-6.12293529833792,-14.5409156836613,-14.473182345642,-5.37237933012122,-10.5658983475774,-1.94487555286329,0.524767803013958,3.57182314820577,-10.0551416568224,-1.26142210194696,17.4444914204942,0.773242475366516,-3.2017527659922,-3.76213013850149,-1.04806095603116,-12.3653972730001,-18.6708610701127,-4.71563734924997,-9.94538973919855,-0.632507339564043,1.61074282103297
"P14f-S_5-S10","PND14","EtOH[50mM]","2017_08_16",13,"M",35,"rACSF","rACSF",NA,"Scott",NA,"2017_08_16_0011.atf","2017_08_16_0015.abf","0.05","","Omit",-0.777055358888698,3.08,-6.10785041672376,-11.0266650377222,-6.60200060218253,-2.11348649429226,-7.03968789090762,9.76935742993798,18.5781976490468,2.4700984082577,-0.91592368764546,18.1833886834445,9.20776117896274,4.98088800372099,1.47407252215213,4.71630314699065,-4.04412980267728,-7.12713387018647,-39.5991829742314,-29.5144847092924,-16.3776701067223,-30.6089737399589,-9.63553329699816,-7.69542296761267,-9.02228043153359,2.9422192925949,-6.89623986039361,-2.16026797458679,-12.9431833744507,-7.81569121549821,-2.89529178933972,-4.18436536258058,-2.46017097900031,-6.69974712333044,7.25070441081326,-4.93508075087699,6.93462860940848,2.30314876908871,-17.1011249584273,-8.10646115094929,-2.64958425155449,2.61005188785117,-11.0743188259119,10.0997328696102,-1.00424842992108,12.2577694753534,12.3555513012457,6.1968989894078,2.08232073046928,0.835316607172928,-6.64346063877687,1.95627139464642,-1.91671335343686,3.11140535288095,-5.61792873550424,6.93150429119042,3.85908575170073,-10.2144871627029,-4.19066996886886,-6.81116526255117,1.84496631391941,-3.89961957790845,-4.52210443643784,-8.03111875320748,-6.5259802834556,-23.0353537719226,-19.2593703266421,-1.07713641586119,-10.1093637505641,-21.0037608545511,-13.8137144331051,1.2445275095283,-0.490146672878083,-6.13628247569962,-15.5462436051936,-0.401969758656776,-2.40410752113395,-6.05064872293487
"P14f-S_6-S11","PND14","EtOH[50mM]","2018_01_17",13,"M",35,"rACSF","rACSF",NA,"Scott",NA,"2018_01_17_0016.atf","2018_01_17_0020.abf","0.028","","Keep",-1.31312866210967,3.2,-0.668416727151182,7.69694005572393,-1.54244895349173,4.50457644191911,6.56073143201252,4.86224094310384,1.17746480747986,4.93710095405892,1.86950402762125,5.64743928862848,5.46112103738395,-0.0236224927099755,-3.89804399099502,1.27062393306861,1.21239948000731,1.43864307062907,-35.8732503553383,-30.2038521301892,-35.0947062327318,-22.2054757601937,-23.1786559134204,-19.505524669162,-16.6924517821301,-14.6911941334166,-21.4136231911099,-18.6720832047439,-15.6743556218522,-9.76041469099958,-14.872521718019,-4.63333566220925,-8.35803713709379,-2.07145970367253,-5.704665608582,-15.0039426271069,-8.6092340660163,-5.97748876260293,-9.70219023756381,-8.72568297255701,-11.1810913588043,-0.842091954648481,-13.5732846249589,-2.5472366665543,-1.44762627245393,-0.163361181734416,-8.68409407758573,-2.56553578181976,-9.33121729108581,-4.91281303946718,-15.0239052974513,-6.73440665923557,-13.3470410329329,-4.38213873389674,-9.196469268879,-5.12741174019786,-9.48093731397935,-6.42997594511439,-5.06752373073898,-8.21829844913779,-1.82691699850814,1.59002665089018,-2.29271262670095,0.951221217175899,1.46359640841769,4.29663196537146,-1.10659732905614,-8.21829844803557,-3.07292030490591,-2.69862024617355,-3.27753767128671,-2.66534913036284,-4.46864363625176,-0.842091954778212,-0.151716290604028,0.147723756829009,0.932922103402987,-3.4289212506056
"P14f-S_7-S12","PND14","EtOH[50mM]","2018_01_17",13,"F",33,"rACSF","rACSF",NA,"Scott","X3","2018_01_17_0026.atf","2018_01_17_0031.abf","0.02","2nd animal of the day","Keep",-1.5592971801757,2.91,-10.6964356745847,3.28243086629629,4.71611642449076,1.04975528738321,6.39364958587126,8.47413658925052,-0.548224755083638,5.25396468529267,3.71824360531024,7.34828701359424,0.85606073686921,1.11028483507786,3.95344413069559,-0.276706500313736,1.76227452703128,-6.54929699249101,-46.068173563769,-20.9951057537123,-22.0915552636533,-26.5154004465095,-25.8807049099335,-18.4009823082595,-23.8763121939441,-22.1174964980963,-19.0114660260091,-22.1468965636029,-24.8223025439203,-19.3798315559751,-18.9319129068682,-21.1230825107116,-20.3621396329489,-14.843574356123,-15.8345295127149,-17.2440032508856,-17.7766632655195,-15.6408349615129,-8.01065320078126,-7.53852273352071,-7.94493540655142,-9.95797520029221,-8.45857184858757,-5.72090690629922,-8.36691282061636,-5.80218944032281,-2.41253480501734,-5.37329436392277,0.261141760849441,2.11334590070041,0.996143404020671,0.0812825343482473,5.97340158757362,1.04975528788273,-4.57949258879867,-2.35892291997031,4.11773861643768,4.43768050785869,1.25728516347468,1.86603946518159,-0.984037493958184,3.33085450437687,6.0287428875348,1.62910952392916,1.61700361502091,3.7597495810934,8.65572523059583,-0.138353251195497,9.66051571143286,1.02727288455991,-3.35506632264685,-3.14580703209828,-8.16111236034037,-10.9644950969651,-16.1268007543209,-10.8365183407014,-11.0648012037723,-4.48956297716401
"P14f-S_8-S13","PND14","EtOH[50mM]","2018_01_17",13,"F",33,"rACSF","rACSF",NA,"Scott",NA,"2018_01_17_0039.atf","2018_01_17_0044.abf","0.03","First IO done at 0.03 mA","Keep",-1.11875457763771,2.69,-14.5276217363759,2.39235288675943,-1.57561361102942,0.806883778991789,-7.25820866115957,2.92482929466347,12.2463488568188,-8.06602969361116,-8.3724419027392,-5.80976849594204,-5.61725081101194,-3.49218774370883,5.63786729242246,-1.6961940773655,-3.68526615387601,3.23578068252786,-68.0288998625041,-35.8628221352628,-47.27386718962,-51.5422301008182,-33.7509144302178,-40.3114852120032,-37.1510239045402,-32.6550381137948,-30.4938712016196,-16.5607264701222,-15.3139709471509,-9.78820413917097,-12.2337541467496,-6.86404958272709,-9.89054520604653,-4.290726987116,1.03584057401751,-1.60354144692884,0.11643823441463,-1.52500179278114,-3.9368415415808,-14.364077047184,-1.4084114299862,-12.0376942550943,3.68829038325875,-17.1702058649523,-21.5478946562667,-16.1098525674393,-15.8875518402777,-12.0708729360792,-2.37237189494701,-14.1028157746804,-6.92699413957303,-5.65003999503388,-14.5980944577436,-19.6137861719361,-2.42907480500915,-12.7419952816379,-7.54784513377692,-16.4677401277421,-25.2677565647732,-13.6818496802146,-4.73954389040094,-17.9118031663043,-3.41487666612673,-7.29992469411009,-12.0301575633647,-10.5552131022273,2.03834667228591,-0.217392044256741,-1.09466638938169,-8.67636743750427,4.03558989627997,-11.9590756147401,-18.4948364781106,-11.7161755688987,-13.813057371521,-10.3964658415987,-13.0491660697036,-23.6632438301577
"P14f-S_9-S14","PND14","EtOH[50mM]","2018_01_18",14,"F",37,"rACSF","rACSF",NA,"Scott",NA,"2018_01_18_0011.atf","2018_01_18_0015.abf","0.02","","Keep",-1.19403381347906,3.36,-16.8422225100827,-2.25963554865376,-2.56578657437882,1.16935447622302,2.58613688399566,1.47702821902911,8.73110762218107,8.88003116175516,-6.75362852840894,-7.83197017949934,-2.1366874259172,4.93090313206189,-3.85486869750665,2.6449012267274,-4.21144971684654,0.490514055563878,-72.149922925876,-60.9228544660629,-59.7713847108843,-34.5445022875209,-29.1872750607427,-30.3646384205286,-32.122555752865,-18.950817426215,-21.6347737052254,-16.9095878751565,-17.2692610668555,-21.0680078484127,-11.4059513845229,-16.8358615745369,-16.7724354990628,-14.7768375335436,-17.9340798256243,-21.5135269295941,-12.270957837877,-9.46550327833704,-14.3471822036998,-12.5463029273189,-20.0596468770794,-19.6032901126118,-18.3050614965114,-11.4520999950832,-14.9959736927258,-14.1640538902687,-21.8118494351387,-10.6387767736784,-14.601705170523,-16.6380937846778,-16.5688747675514,-3.04500323860793,-4.66895280776195,-7.90738072129088,-9.93713080650022,-8.13955439079757,-0.44162952178263,2.68260163686726,-10.7416095754889,-13.0899251561903,-16.5012262382412,-22.7539714600503,-19.3336283563655,-20.647674021699,-13.8380826864508,-7.65905347511983,-14.7960465929254,-17.7815113282948,-18.0965118163748,-24.4220055509107,-22.4491061206327,-19.5529725170966,-20.4155010704183,-13.3909145905137,-14.8175396990956,-20.7599190062883,-13.8182306583509,-21.4245085961649
"P14f-S_10","PND14","EtOH[50mM]","2018_10_11",14,"M",31,"rACSF","Sucrose","6:45","Luis","R2","2018_10_11_1000.atf","2018_10_11_1006.abf","0.035","","Keep",-1.07638562011748,3.05,-12.3635450575552,-6.47365436670316,-3.76416896580419,-1.70788608027557,-4.66662162974816,-5.82633652077446,-6.06463087236165,-3.45328204203868,-4.58887180788125,-4.8105332348557,2.47207887860412,2.23551988007777,5.88178579670411,0.531126660945787,-6.4382330040239,-2.2101993337038,-44.2143656412744,-20.2701164634484,-23.6371161460275,-17.4735222693374,-22.3132442602183,-15.5262950436441,-23.9300064927123,-21.7403696438228,-23.4974544449993,-19.309587145383,-24.2752721647648,-20.8876995242862,-20.2343496125323,-24.6034405272428,-19.2104011944196,-18.1993912613257,-14.8505457992858,-12.5568742270386,-14.087601644328,-13.8670223403357,-11.4960306942127,-13.4990907177202,-6.8742403463576,-8.36816067529423,-13.8826276012989,-17.6475905044928,-14.7747642869601,-9.3939618772248,-9.01694578864827,-7.20532691782947,-3.59756293326538,-8.12734473772456,-2.58372240012179,-4.77584879679316,-5.60893808607075,-0.621377775010416,-4.27598381976424,-1.37550460260398,2.58260655046503,-4.74513810623989,-2.81107042818782,-5.31379925824693,-5.31047824019319,-12.3299184859439,-7.82686856691409,-3.89969786623448,-6.04781421450636,-2.54033757660028,0.827892387909728,-0.345734517390994,-5.40045120262207,-1.05719565793807,0.132691313697578,-3.10014365324733,-1.12698270365522,-7.88121811225099,-11.0625080874682,-10.5575344530115,-12.9065467666982,-19.4099178683472
"P14f-S_11","PND14","EtOH[50mM]","2018_10_11",14,"M",31,"rACSF","Sucrose","6:45","Scott","R3","2018_10_11_0026.atf","2018_10_11_0032.abf","0.035","","Omit",-0.635523986816406,3.05,-47.7849943184152,2.38038231927487,-2.01942210438008,-2.60171041244287,1.83187320541549,2.92968177643075,-5.39540133985206,-1.15246408478227,-10.0699271402536,-4.1157849872954,-6.06739447923557,-5.54455683282016,0.729995919669818,2.96247421520543,5.15821326062154,-3.30612656267662,-48.7924514742817,-32.0758703778285,-26.1746522250662,-25.6027624719788,-33.9860866460349,-32.2956469533781,-29.3070140701242,-33.8487582199918,-28.1056864052096,-29.0647587354291,-29.6616169110029,-28.8218965864082,-29.9105941731283,-25.238626060083,-27.8370835745834,-23.6227567945417,-25.7194934399742,-25.1787330208895,-20.8115381230776,-28.5274674178122,-17.8808666610376,-20.5396665948181,-21.2413091917059,-25.3643182412283,-26.6820699793895,-28.5603752022257,-29.9602428018034,-27.1328375009341,-32.5165112883732,-35.0364837596587,-37.5757996207291,-39.3346180882975,-37.0514646534043,-41.4238114592751,-40.4759545504201,-40.4326422575313,-34.7917597479531,-39.6382017027905,-35.2423197771276,-40.4475780863155,-39.5904263658379,-42.5950471773579,-41.3223769332688,-40.0407592434983,-34.1189754736608,-39.3705188842573,-47.1188073908429,-49.5627594094277,-41.6614936079399,-41.6344028225613,-43.4814846191277,-48.8934981833518,-50.9662169691104,-46.8293627272851,-47.3397271124314,-49.8518307710473,-47.396332168578,-42.7618854181355,-45.6222786417283,-53.2926445925871
"P14f-S_12","PND14","EtOH[50mM]","2018_10_11",14,"M",31,"rACSF","Sucrose","6:45","Luis","L3","2018_10_11_1015.atf","2018_10_11_1020.abf","0.03","","Omit",-0.946695251464486,2.7,-20.3577776198527,3.36998106968926,11.4841747854577,11.2742272609468,24.1462861342435,0.745669462979293,13.0886419235309,7.53886699315795,3.69598274010738,1.1332916728266,-7.50504229971945,-1.82711927129763,-1.04327693516882,-7.52088903764582,12.4993139165122,-2.10802867239993,-39.6794011115134,-24.3693381519536,0.170772627216451,-1.78604661227443,-3.97272478240868,-4.86057689348856,-8.5497289151298,8.48573686330599,0.0119152265444029,2.00290510544261,7.41776563288914,0.106478006307213,-2.4701478774336,6.55351226127303,-4.00274239264972,2.11837656074539,-7.79229304598648,2.50903501306342,1.23250253242439,14.8117709409777,6.99195886033547,-1.19642382535949,1.52202398065884,5.9611615789743,3.4421079847434,-5.73568920008721,-10.8075340359555,0.836972012189463,-2.0142706785811,0.690407928960582,2.18782943641558,-5.61068291635716,-4.21927769144472,-19.7351924025135,-25.2517306255448,-9.80971210602783,-15.781018813488,-18.5109522625891,-8.8936750170556,-11.1455139759971,-15.5531338393545,-17.0054439642433,-16.0787299134068,-14.2038114188686,-20.4468369971167,-20.0041610329714,-16.7472150727892,-14.9471619846407,-18.919896702124,-13.662524091627,-7.88666827621543,-23.7339674749567,-25.9146631739764,-22.0230934194464,-25.4098050546114,-22.113049875119,-20.9445039471063,-11.3280533410046,-22.9153421352035,-24.48793880083
"P14f-SS_1-SS6","PND14","EtOH[100mM]","2017_06_15",13,"F",28,"rACSF","rACSF",NA,"Scott",NA,"2017_06_15_0000.atf","2017_06_15_0005.abf",NA,"","Keep",-0.714549255371815,3.29,-7.37610596851211,4.01536848634136,-8.32289162678393,9.25113793295502,4.52679895726489,2.91898941457139,-8.04160486940519,1.38469800120696,-2.16015445197117,-5.29266608534979,-5.46847031047051,1.08103615790682,-15.7258476961754,7.65291771093924,10.6831432516527,-3.69124942432344,-25.8681532249559,-27.1403365215502,-24.48089807134,-21.6520482790881,-20.4086329459964,-20.2807753286738,-6.9931724035406,-8.23658773625417,-19.679844526002,-15.7769907441885,-18.3309466575792,-15.0066485971152,-11.7622615444518,-19.040556437097,-16.2149030841594,-10.0937196344029,-10.7745614475912,-18.7752518791796,0.179639953293758,-18.2606249688244,-14.3929320297779,-7.35437017248847,-15.697079732059,-16.5185649260749,-13.2486063518354,-17.8994271981766,-14.7029867531877,-1.46972331470531,-3.96614330372402,-9.7197361022978,-9.03569784643723,-14.3897355894152,-4.27300158452539,-6.7054927629414,-5.44609522785368,-4.48716309390599,-3.33644453436342,-6.66074259707827,-2.37751240230106,-14.1020559503473,-12.76914028623,0.51526620006122,-3.33005165469056,-0.16237917522048,-4.7716462930259,-15.8409195516856,9.09451235151914,-9.59187848358944,-4.49035953471284,-10.3941850361306,-7.5621388020967,-8.17905180738983,-19.0853066022741,-5.53879200220408,-2.61085255357438,-2.72272797125136,-12.9449445090779,-16.6592083065402,-4.19628701414227,-0.357362041548882
"P14f-SS_2-SS7","PND14","EtOH[100mM]","2017_06_16",14,"M",31,"rACSF","rACSF",NA,"Scott",NA,"2017_06_16_0003.atf","2017_06_16_0007.abf","0.0","","Keep",-0.712886047364781,3.66,-25.2589543023244,3.82873610623962,-1.01687937658164,4.10456977989557,5.47138740223711,-8.2420749290802,-3.35940716392398,-4.94853849193709,10.0370522853826,1.25977768578538,7.51749691285161,9.05722519500954,-0.848085632029267,-2.70893371832105,-3.76286537787726,-1.73734046678192,-29.8065047348089,-13.6311239197393,-12.5072046113876,0.498147385253958,0.568135035115233,0.798682582577143,-2.91477974658306,-0.22643063155698,-15.6360642244003,-10.3787566908134,-19.0654590363787,-5.17496912536804,-12.6512968290169,-13.0135858376089,-8.33264717862255,-19.5430218209755,-19.4277480439185,-18.1679703566722,-14.6727048172727,-11.8773157688383,-10.1523260586438,-19.3659942380856,-17.4516261836253,-15.5207904502235,-17.4927953904071,-11.0580485803706,-20.0699876493722,-15.95306710706,-18.3408810227117,-24.3186496500759,-26.0930424046504,-6.32770687572474,-27.1305063815905,-24.2527789217448,-22.5236722935114,-21.8155619600443,-11.4121037468397,-26.58707286986,-19.6706463569262,-17.1058048583799,-24.8703170032567,-27.2745986006099,-26.986414162571,-17.883902840915,-25.6319473030684,-21.7785096746363,-23.7710992193176,-23.5570193496814,-23.8904899153807,-22.1325648424888,-24.2198435558913,-25.3684643883676,-26.4553314117693,-17.6492383716827,-32.3013585841671,-28.1391519151698,-22.3919308356237,-22.2766570609612,-27.4063400575196,-26.0806916423477
"P14f-SS_3-SS8","PND14","EtOH[100mM]","2017_06_17",15,"M",31,"rACSF","rACSF",NA,"Scott",NA,"2017_06_17_0000.atf","2017_06_17_0004.abf","0.0","","Omit",-0.987397766114652,3.26,1.67268387379713,13.5754424518779,2.05364293114643,0.0745580279734526,3.12347538474469,11.3897231836967,-1.95650220408653,0.812561470135336,5.53104970955185,-10.0298117624176,-6.3842483379225,-0.181764628294601,8.35631845024791,-2.77717205494801,-5.68924973239614,0.291867965390821,-30.139776042358,-21.7351392089689,10.2811530854886,-16.854052610796,-17.4009067877141,0.881221221017398,-1.02446523978765,3.92522767174025,5.64437438337116,10.1445330825656,12.3582464373201,8.57826193964402,9.34205901725298,-15.457987353754,-27.2397900601654,-41.8932734107396,-45.8530253216415,-46.0649583977814,-37.1706983513504,-36.8800847537938,-22.6952945863018,-11.4634192637647,-28.6281732084368,-25.705536121925,-15.9292312779626,-20.1184839155583,-10.8675387681408,-4.68569209886201,-5.0389971402884,0.214606719594229,-0.913091945994012,-9.40382467315445,5.15742205975431,9.07838468663216,1.49014266333627,-1.34702209190715,-8.97297302396551,-0.0186508070651854,3.08827616513507,-7.970272655537,5.97773154715979,10.6896623422132,-2.74136993630285,0.646563719960596,4.01963685243159,5.44004742549602,13.2680854472626,10.0595206438671,4.93565291288797,6.50566894259015,14.1523358628766,4.75498447132998,-2.82775598301077,7.41790933617401,11.8042803970084,3.01246451622058,9.79647259609398,-7.86248836754024,-5.3133301006618,8.7303007248731
"P14f-SS_4-SS24","PND14","EtOH[100mM]","2017_07_06",14,"M",31,"rACSF","rACSF",NA,"Scott",NA,"2017_07_06_0000.atf","2017_07_06_0004.abf","0.08","","Omit",-0.698489379883078,2.91,9.66681805273262,14.5426515598859,13.8143655556639,12.4959951193635,10.2833231965316,11.1689103121998,5.7255158328293,3.47137961208779,5.8422371771552,1.12146709689371,-4.5504251841851,-0.187946209896964,10.8428296212323,-3.81438435811545,-2.79646969200039,-4.04402936121949,-18.3428468661766,6.83128704697387,-15.3149864294551,7.29732852799233,19.4092698005288,26.7614229262956,14.9446690998395,21.7331210112194,26.3639447720894,33.8945568776529,12.4706119673272,34.6527149795763,26.6705235931935,18.5191776484127,27.2386431748949,15.1146506042029,29.7874100615284,22.3408933564905,28.3348577476337,33.3913971648838,25.4012962102745,17.9293930569732,39.6311084681053,44.3920503530254,13.9571788500756,41.7796952880363,18.0927276744112,15.0703025150978,5.28725853280822,16.5477954648075,4.9521131727444,21.1994745220328,9.9250992807679,23.7364661879617,15.5710832511332,20.9834732253818,9.27682718791513,0.733652408815971,12.1432822360817,9.42801580950332,13.2391034263877,5.38929690594709,10.3332413050703,26.3035650076036,14.3367002288896,17.4402475190895,12.284793967701,8.96602710437189,19.6257904697647,16.2757966905516,15.4308007847827,45.1585914002565,9.24440034418295,2.17960988278168,14.1417706768061,9.88740554231791,16.1031132251103,-0.780102716696206,1.71019889271005,21.4134753202211
"P14f-SS_5-SS25","PND14","EtOH[100mM]","2017_07_06",14,"M",31,"rACSF","rACSF",NA,"Scott",NA,"2017_07_06_0011.atf","2017_07_06_0015.abf","0.05","Had to create 4 columns in Decay at~Sweep 80 to have 240 Sweeps :0016.atf","Keep",-0.858256530762719,2.7,-11.2328730442003,3.05835940174988,4.0811754337758,1.59743646395083,8.33320307152141,8.46552627473065,5.65522047990324,6.53252384758756,2.82986764825704,3.36901548953496,5.77579196912808,-3.82131981745054,6.09251706628781,2.45396162812254,4.23345122318773,-8.95861010014754,-30.1007452907011,-16.4946892086941,-10.7291714938863,-13.2721817664749,-13.8808450504702,3.34883542976725,-8.78875101128067,-0.487090883591719,-3.29811974100291,10.2478761978569,2.35037181158344,-10.0019529395133,-5.04298471997407,-9.14255283985493,-7.01192747757386,-3.73430232296518,-6.01936627924714,-2.54924559445479,-8.24900272953606,-8.94062743829704,-22.7590275968862,-21.4942132536982,-26.8091881922619,-23.0097541994311,-23.9142882731201,-21.2213962776888,-6.81954359317631,-6.89650203656888,18.1923195671542,-5.00014605573547,-15.3927237181712,-7.07973596405785,-7.52155751181469,-7.53811275269197,-15.0898257248362,-2.99862601871892,-9.78394620608273,-2.93863952684286,-14.5439475999406,-20.9697285350079,1.80720060776211,-0.931458913589339,-17.5564661535643,-16.1142703249733,-6.81060888571507,-14.0378670194237,6.71413955449313,-20.9382113887289,-16.2420505791013,-18.5967231378922,-9.52217395347796,-9.88273870972203,-16.3353833088481,-14.3587581197774,-14.9703564262925,-11.733501912938,-20.1975201220427,-4.39959674076609,-7.26793041702318,-12.5658160282318
"P14f-SS_6-SS26","PND14","EtOH[100mM]","2017_07_06",14,"M",31,"rACSF","rACSF",NA,"Scott",NA,"2017_07_06_0027.atf","2017_07_06_0031.abf","0.05","No rundown during EtOH wash in, flow rate 2mL/min","Omit",-0.586431885,3.39,15.47786195,0.204891269,6.461829818,3.768040227,-2.154215373,11.78410501,-0.039998693,11.42493306,14.78808855,4.359857638,3.592535754,-4.043949585,4.441487625,-1.790961927,-2.252171358,3.645595246,-12.40694181,7.706687128,-2.186867368,-11.38248547,-9.47642526,-11.45187096,-3.272546203,19.80016979,7.323026187,-1.950140404,0.768138183,-2.423594331,17.14311369,1.759942532,-10.13762816,-3.688859139,3.363971789,3.147652322,6.621008294,8.678083981,12.53918239,4.514954614,0.910990661,5.016979037,5.057794031,7.155684712,2.727257885,4.919023052,12.23306994,4.719029583,6.347547835,8.955625939,2.784398877,4.772089075,10.03722327,9.098478417,0.808953177,11.24942859,2.196662967,13.45343826,12.78407236,7.212825705,11.34330308,18.84509894,16.57986678,7.535264155,11.51472605,16.95944622,8.494416509,8.735224972,24.09798864,20.4164762,15.50235094,19.1022334,8.298504539,14.4574871,19.36753086,18.76755045,14.41667211,10.38006922
"P14f-SS_7-SS27","PND14","EtOH[100mM]","2018_06_21",15,"M",32,"rACSF","rACSF",NA,"Luis","R1","2018_06_21_1001.atf","2018_06_21_1004.abf","0.05","","Keep",-0.917578308,4.07,-22.01531462,3.722387039,4.104678663,3.928656876,-1.985019197,8.002486171,3.441043724,2.5737811,-2.909133582,-0.564089697,-7.314507018,-4.577513998,-5.831897007,3.501722044,5.411540212,1.496148749,-53.22658323,-47.18772396,-47.27063277,-47.382423,-43.75803236,-46.46842168,-44.98034514,-47.73173332,-47.1160215,-43.72459551,-35.04550054,-31.45800887,-32.77143024,-30.60204371,-32.52625704,-24.7124203,-31.96757919,-22.0392944,-21.05832826,-19.30640127,-26.41077545,-21.58438923,-20.81051291,-21.23243677,-16.60949603,-17.04554172,-11.78766525,-9.833659411,-17.28779945,-15.57094926,-9.437245956,-16.48312842,-18.79336882,-12.54714642,-14.61540242,-10.72625023,-10.84104704,-13.64810256,-15.97146261,-18.08545512,-17.04226181,-11.95011185,-21.23690109,-15.44385279,-18.89805259,-13.23720284,-12.99940943,-14.33961673,-18.62190246,-20.31925542,-18.04837392,-20.85807159,-16.49406145,-16.96491062,-18.63793758,-18.60194969,-23.2659804,-15.97346699,-25.56100567,-26.67417037
"P14f-SS_8","PND14","EtOH[100mM]","2018_10_12",15,"F",33,"rACSF","Sucrose","6:50","Scott","L2","2018_10_12_0000.atf","2018_10_12_0006.abf","0.04","","Keep",-0.810148620606431,3.26,-17.3762072831115,-1.08078246207116,-2.15972563000318,3.8958223713703,12.4859835920461,9.24488429794525,3.05106077985064,2.13732565320601,6.35653537410121,1.08564345516953,-1.95510413981042,4.83484779493422,1.24099813262913,-6.46728716580603,3.75229172800344,-3.36085048976076,-30.8622414560315,-20.8403866986013,-21.7987904012068,-23.6055685949463,-21.9058636045495,-21.286415563598,-13.6011214441125,-11.1141328087616,-5.67671906707741,-15.036427880334,-18.2430404060638,-15.720251221557,-9.54514909130992,-7.57513352937896,-8.48558420264105,-11.2438687454487,-9.43709055195666,-13.7515494407988,-12.5205360473532,-12.2610641759928,-5.52267816954824,-7.92459944433084,-15.3766973242561,-8.87774802138811,-9.28994700777108,-5.36863727379351,-4.81356453260435,-10.8530187083843,2.30614659299384,-0.904735723046286,8.52854486135166,2.4569030356903,17.5703185200596,5.86813705135445,-4.37443302142178,0.298688256184022,-0.990788419968652,-4.55836244926088,9.90998625163759,1.94222907932364,-4.95151160498416,-0.817040799370901,-8.60973656626651,-14.4067980313593,-17.7362491397667,-10.3380163089693,-7.90390738384129,-10.4303094685368,-24.8237726157579,-24.4706938015204,-13.6260832953026,-21.5127144496089,-25.3029744670128,-26.0961701288245,-33.6872004157159,-27.9949130369789,-13.6940714945949,-14.7815542430921,-14.2156428035347,-16.194854837357
