"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time","TCOR","norm"
"250","17216.P1","PND14","EtOH[100mM]","Control",127.883178449684,"NMDAr",9,-3,-3,0.851236711517811
"251","17216.P1","PND14","EtOH[100mM]","Control",160.965684783856,"NMDAr",9,-2,-2,1.07144584490081
"252","17216.P1","PND14","EtOH[100mM]","Control",157.52882436302,"NMDAr",9,-1,-1,1.04856885827876
"253","17216.P1","PND14","EtOH[100mM]","100mM",145.445317217462,"NMDAr",11,4,0,0.968136662184776
"254","17216.P1","PND14","EtOH[100mM]","100mM",188.271649818737,"NMDAr",11,5,1,1.25320422909875
"255","17216.P1","PND14","EtOH[100mM]","100mM",131.290974511781,"NMDAr",11,6,2,0.873920235250873
"256","17216.P1","PND14","EtOH[100mM]","100mM",137.183773246025,"NMDAr",11,7,3,0.913144835991836
"257","17216.P1","PND14","EtOH[100mM]","100mM",156.395314372216,"NMDAr",13,12,4,1.04102380560849
"258","17216.P1","PND14","EtOH[100mM]","100mM",151.839476139946,"NMDAr",13,13,5,1.01069849776067
"259","17216.P1","PND14","EtOH[100mM]","100mM",144.37720203382,"NMDAr",13,14,6,0.961026901014714
"260","17216.P1","PND14","EtOH[100mM]","100mM",148.104706042041,"NMDAr",13,15,7,0.985838516526569
"261","17216.P1","PND14","EtOH[100mM]","100mM",155.552447968798,"NMDAr",15,20,8,1.03541338182803
"262","17216.P1","PND14","EtOH[100mM]","100mM",134.771431470724,"NMDAr",15,21,9,0.897087416206385
"263","17216.P1","PND14","EtOH[100mM]","100mM",134.088419040368,"NMDAr",15,22,10,0.892541038315326
"264","17216.P1","PND14","EtOH[100mM]","100mM",171.348926943208,"NMDAr",15,23,11,1.14056046198938
"265","17217.P3","PND14","EtOH[100mM]","Control",262.640077741039,"NMDAr",5,-30,-20,1.15865190437419
"266","17217.P3","PND14","EtOH[100mM]","Control",281.808022329123,"NMDAr",5,-29,-19,1.24321240135143
"267","17217.P3","PND14","EtOH[100mM]","Control",245.201462497901,"NMDAr",5,-28,-18,1.08172044389453
"268","17217.P3","PND14","EtOH[100mM]","Control",313.807881300283,"NMDAr",5,-27,-17,1.38438163133162
"269","17217.P3","PND14","EtOH[100mM]","Control",171.545111364693,"NMDAr",7,-22,-16,0.75678118769353
"270","17217.P3","PND14","EtOH[100mM]","Control",243.217820013994,"NMDAr",7,-21,-15,1.07296949026497
"271","17217.P3","PND14","EtOH[100mM]","Control",240.14426407739,"NMDAr",7,-20,-14,1.05941032035542
"272","17217.P3","PND14","EtOH[100mM]","Control",153.939376058808,"NMDAr",7,-19,-13,0.679112467384268
"273","17217.P3","PND14","EtOH[100mM]","Control",96.8206450478436,"NMDAr",9,-14,-12,0.427129879538155
"274","17217.P3","PND14","EtOH[100mM]","Control",189.107250132471,"NMDAr",9,-13,-11,0.834257579351597
"275","17217.P3","PND14","EtOH[100mM]","Control",220.598482825706,"NMDAr",9,-12,-10,0.973182975067797
"276","17217.P3","PND14","EtOH[100mM]","Control",255.991605679593,"NMDAr",9,-11,-9,1.12932178506632
"277","17217.P3","PND14","EtOH[100mM]","Control",244.00982378962,"NMDAr",10,-10,-8,1.07646346076175
"278","17217.P3","PND14","EtOH[100mM]","Control",256.696416379003,"NMDAr",10,-9,-7,1.13243109826071
"279","17217.P3","PND14","EtOH[100mM]","Control",195.879245718557,"NMDAr",10,-8,-6,0.86413262983787
"280","17217.P3","PND14","EtOH[100mM]","Control",225.154321057976,"NMDAr",10,-7,-5,0.993281319118111
"281","17217.P3","PND14","EtOH[100mM]","Control",231.381359917713,"NMDAr",12,-4,-4,1.02075226146439
"282","17217.P3","PND14","EtOH[100mM]","Control",250.738222837597,"NMDAr",12,-3,-3,1.10614618259682
"283","17217.P3","PND14","EtOH[100mM]","Control",206.066303456423,"NMDAr",12,-2,-2,0.909073424668072
"284","17217.P3","PND14","EtOH[100mM]","Control",220.046260009673,"NMDAr",12,-1,-1,0.970746812152607
"285","17217.P3","PND14","EtOH[100mM]","100mM",286.639971969409,"NMDAr",14,2,0,1.26452882685934
"286","17217.P3","PND14","EtOH[100mM]","100mM",254.407598128341,"NMDAr",14,3,1,1.12233384407275
"287","17217.P3","PND14","EtOH[100mM]","100mM",239.541178633565,"NMDAr",14,4,2,1.05674977401383
"288","17217.P3","PND14","EtOH[100mM]","100mM",204.242514945578,"NMDAr",14,5,3,0.901027676092906
"289","17217.P3","PND14","EtOH[100mM]","100mM",197.899218650887,"NMDAr",16,8,4,0.87304385734343
"290","17217.P3","PND14","EtOH[100mM]","100mM",213.099878271156,"NMDAr",16,9,5,0.940102447061539
"291","17217.P3","PND14","EtOH[100mM]","100mM",211.457742002427,"NMDAr",16,10,6,0.93285806786637
"292","17217.P3","PND14","EtOH[100mM]","100mM",172.300784691896,"NMDAr",16,11,7,0.760114884314317
"293","17217.P3","PND14","EtOH[100mM]","100mM",213.354191410118,"NMDAr",18,14,8,0.941224364193532
"294","17217.P3","PND14","EtOH[100mM]","100mM",181.412461156436,"NMDAr",18,15,9,0.800311572414943
"295","17217.P3","PND14","EtOH[100mM]","100mM",193.096333369339,"NMDAr",18,16,10,0.851855650936321
"296","17217.P3","PND14","EtOH[100mM]","100mM",216.042644593436,"NMDAr",18,17,11,0.953084631017484
"297","17217.P3","PND14","EtOH[100mM]","100mM",192.703964526368,"NMDAr",20,18,12,0.850124693075527
"298","17217.P3","PND14","EtOH[100mM]","100mM",184.456952734301,"NMDAr",20,19,13,0.813742523223687
"299","17217.P3","PND14","EtOH[100mM]","100mM",172.765814431713,"NMDAr",20,20,14,0.762166389927108
"300","17217.P3","PND14","EtOH[100mM]","100mM",208.987271509649,"NMDAr",20,21,15,0.921959444298417
"301","17217.P4","PND14","EtOH[100mM]","Control",96.7915806891048,"NMDAr",5,-40,-24,0.379814326935139
"302","17217.P4","PND14","EtOH[100mM]","Control",94.7570755774054,"NMDAr",5,-39,-23,0.371830841345331
"303","17217.P4","PND14","EtOH[100mM]","Control",115.610752972326,"NMDAr",5,-38,-22,0.45366156864087
"304","17217.P4","PND14","EtOH[100mM]","Control",79.0477896792111,"NMDAr",5,-37,-21,0.310186927612595
"305","17217.P4","PND14","EtOH[100mM]","Control",38.9317085303074,"NMDAr",7,-34,-20,0.152769699250693
"306","17217.P4","PND14","EtOH[100mM]","Control",33.511205625565,"NMDAr",7,-33,-19,0.13149941264356
"307","17217.P4","PND14","EtOH[100mM]","Control",62.0088093687277,"NMDAr",7,-32,-18,0.243325235797949
"308","17217.P4","PND14","EtOH[100mM]","Control",37.0061947638774,"NMDAr",7,-31,-17,0.14521390038891
"309","17217.P4","PND14","EtOH[100mM]","Control",-2.27428607129268,"NMDAr",9,-26,-16,-0.00892439639146449
"310","17217.P4","PND14","EtOH[100mM]","Control",0.0145321803843433,"NMDAr",9,-25,-15,5.70249010532037e-05
"311","17217.P4","PND14","EtOH[100mM]","Control",-13.3841371991091,"NMDAr",9,-24,-14,-0.0525199302015263
"312","17217.P4","PND14","EtOH[100mM]","Control",0.0130789623459087,"NMDAr",9,-23,-13,5.13224109478823e-05
"313","17217.P4","PND14","EtOH[100mM]","Control",264.136892216075,"NMDAr",11,-18,-12,1.03648452914542
"314","17217.P4","PND14","EtOH[100mM]","Control",262.414828960815,"NMDAr",11,-17,-11,1.02972707884262
"315","17217.P4","PND14","EtOH[100mM]","Control",274.839842321552,"NMDAr",11,-16,-10,1.07848336583752
"316","17217.P4","PND14","EtOH[100mM]","Control",305.103105858082,"NMDAr",11,-15,-9,1.19723771398592
"317","17217.P4","PND14","EtOH[100mM]","Control",258.759985849441,"NMDAr",13,-12,-8,1.0153853172295
"318","17217.P4","PND14","EtOH[100mM]","Control",312.616242592001,"NMDAr",13,-11,-7,1.22671958577115
"319","17217.P4","PND14","EtOH[100mM]","Control",279.5482684372,"NMDAr",13,-10,-6,1.09695943248823
"320","17217.P4","PND14","EtOH[100mM]","Control",269.688184735142,"NMDAr",13,-9,-5,1.05826803982619
"321","17217.P4","PND14","EtOH[100mM]","Control",252.540213079388,"NMDAr",15,-6,-4,0.990978661283515
"322","17217.P4","PND14","EtOH[100mM]","Control",250.135137393772,"NMDAr",15,-5,-3,0.981541040818421
"323","17217.P4","PND14","EtOH[100mM]","Control",247.94077830901,"NMDAr",15,-4,-2,0.97293028136084
"324","17217.P4","PND14","EtOH[100mM]","Control",253.891705760732,"NMDAr",15,-3,-1,0.996281976711034
"325","17217.P4","PND14","EtOH[100mM]","100mM",249.66284156427,"NMDAr",17,0,0,0.979687731663643
"326","17217.P4","PND14","EtOH[100mM]","100mM",297.233930729616,"NMDAr",17,1,1,1.16635873222249
"327","17217.P4","PND14","EtOH[100mM]","100mM",244.598377054076,"NMDAr",17,2,2,0.95981455503473
"328","17217.P4","PND14","EtOH[100mM]","100mM",279.308487477606,"NMDAr",17,3,3,1.09601852168657
"329","17217.P4","PND14","EtOH[100mM]","100mM",212.140754432783,"NMDAr",19,6,4,0.832449447428746
"330","17217.P4","PND14","EtOH[100mM]","100mM",197.550446346024,"NMDAr",19,7,5,0.775196450770406
"331","17217.P4","PND14","EtOH[100mM]","100mM",219.573964180171,"NMDAr",19,8,6,0.861617682280082
"332","17217.P4","PND14","EtOH[100mM]","100mM",212.431398020169,"NMDAr",19,9,7,0.833589945370148
"333","17217.P4","PND14","EtOH[100mM]","100mM",219.443174565848,"NMDAr",21,12,8,0.861104458206454
"334","17217.P4","PND14","EtOH[100mM]","100mM",223.831892735371,"NMDAr",21,13,9,0.878325977121611
"335","17217.P4","PND14","EtOH[100mM]","100mM",197.339729745169,"NMDAr",21,14,10,0.774369589762889
"336","17217.P4","PND14","EtOH[100mM]","100mM",201.292482533614,"NMDAr",21,15,11,0.789880361765946
"337","17223.P1","PND21","EtOH[100mM]","Control",315.907781219144,"NMDAr",5,-28,-20,1.25110788816372
"338","17223.P1","PND21","EtOH[100mM]","Control",303.6280896521,"NMDAr",5,-27,-19,1.20247591422356
"339","17223.P1","PND21","EtOH[100mM]","Control",252.961646281097,"NMDAr",5,-26,-18,1.00181866316746
"340","17223.P1","PND21","EtOH[100mM]","Control",296.173081635658,"NMDAr",5,-25,-17,1.17295141406816
"341","17223.P1","PND21","EtOH[100mM]","Control",324.256518266797,"NMDAr",7,-22,-16,1.28417187517985
"342","17223.P1","PND21","EtOH[100mM]","Control",324.132994742158,"NMDAr",7,-21,-15,1.28368267780886
"343","17223.P1","PND21","EtOH[100mM]","Control",324.598024481975,"NMDAr",7,-20,-14,1.28552436202908
"344","17223.P1","PND21","EtOH[100mM]","Control",338.941285519456,"NMDAr",7,-19,-13,1.34232880969646
"345","17223.P1","PND21","EtOH[100mM]","Control",238.894496651632,"NMDAr",9,-16,-12,0.946107715505829
"346","17223.P1","PND21","EtOH[100mM]","Control",237.034377692364,"NMDAr",9,-15,-11,0.938740978624951
"347","17223.P1","PND21","EtOH[100mM]","Control",239.315929853341,"NMDAr",9,-14,-10,0.947776741830402
"348","17223.P1","PND21","EtOH[100mM]","Control",221.695662368087,"NMDAr",9,-13,-9,0.877994175673655
"349","17223.P1","PND21","EtOH[100mM]","Control",278.21857402491,"NMDAr",11,-10,-8,1.10184513737813
"350","17223.P1","PND21","EtOH[100mM]","Control",266.236792134937,"NMDAr",11,-9,-7,1.05439299239154
"351","17223.P1","PND21","EtOH[100mM]","Control",297.335655985201,"NMDAr",11,-8,-6,1.17755562461871
"352","17223.P1","PND21","EtOH[100mM]","Control",260.322195131639,"NMDAr",11,-7,-5,1.03096907121563
"353","17223.P1","PND21","EtOH[100mM]","Control",226.215170151934,"NMDAr",13,-4,-4,0.895893044188912
"354","17223.P1","PND21","EtOH[100mM]","Control",255.977073500224,"NMDAr",13,-3,-3,1.01376083428295
"355","17223.P1","PND21","EtOH[100mM]","Control",263.853514718375,"NMDAr",13,-2,-2,1.04495436076292
"356","17223.P1","PND21","EtOH[100mM]","Control",256.14419356297,"NMDAr",13,-1,-1,1.01442268954959
"357","17223.P1","PND21","EtOH[100mM]","100mM",258.97796853998,"NMDAr",15,2,0,1.02564545276655
"358","17223.P1","PND21","EtOH[100mM]","100mM",253.724585697985,"NMDAr",15,3,1,1.00484017634126
"359","17223.P1","PND21","EtOH[100mM]","100mM",276.271261989426,"NMDAr",15,4,2,1.09413308470596
"360","17223.P1","PND21","EtOH[100mM]","100mM",243.988025520566,"NMDAr",15,5,3,0.966279912980421
"361","17223.P1","PND21","EtOH[100mM]","100mM",255.424850684191,"NMDAr",17,8,4,1.01157383427144
"362","17223.P1","PND21","EtOH[100mM]","100mM",223.839158825056,"NMDAr",17,9,5,0.886483188876228
"363","17223.P1","PND21","EtOH[100mM]","100mM",248.180559268603,"NMDAr",17,10,6,0.982883847278333
"364","17223.P1","PND21","EtOH[100mM]","100mM",242.251430085936,"NMDAr",17,11,7,0.959402373470536
"365","17223.P1","PND21","EtOH[100mM]","100mM",212.547655455123,"NMDAr",19,14,8,0.841764793904023
"366","17223.P1","PND21","EtOH[100mM]","100mM",260.002487185515,"NMDAr",19,15,9,1.02970291331423
"367","17223.P1","PND21","EtOH[100mM]","100mM",255.025215751535,"NMDAr",19,16,10,1.00999113689469
"368","17223.P1","PND21","EtOH[100mM]","100mM",242.483944955845,"NMDAr",19,17,11,0.960323215580648
"369","17412.P3","PND21","EtOH[100mM]","Control",266.026075534082,"NMDAr",4,-18,-12,0.925082750082118
"370","17412.P3","PND21","EtOH[100mM]","Control",240.086135359913,"NMDAr",4,-17,-11,0.834878843772898
"371","17412.P3","PND21","EtOH[100mM]","Control",278.029655693109,"NMDAr",4,-16,-10,0.966824165550698
"372","17412.P3","PND21","EtOH[100mM]","Control",224.529437345096,"NMDAr",4,-15,-9,0.780781767188012
"373","17412.P3","PND21","EtOH[100mM]","Control",316.351012689907,"NMDAr",6,-12,-8,1.10008338176214
"374","17412.P3","PND21","EtOH[100mM]","Control",236.889055898671,"NMDAr",6,-11,-7,0.823761275488289
"375","17412.P3","PND21","EtOH[100mM]","Control",263.468411965089,"NMDAr",6,-10,-6,0.916188695454433
"376","17412.P3","PND21","EtOH[100mM]","Control",298.185788478304,"NMDAr",6,-9,-5,1.03691538014503
"377","17412.P3","PND21","EtOH[100mM]","Control",301.70257588567,"NMDAr",8,-6,-4,1.0491447052581
"378","17412.P3","PND21","EtOH[100mM]","Control",257.36489662999,"NMDAr",8,-5,-3,0.894964246911086
"379","17412.P3","PND21","EtOH[100mM]","Control",315.653468080181,"NMDAr",8,-4,-2,1.09765773050004
"380","17412.P3","PND21","EtOH[100mM]","Control",264.94342817107,"NMDAr",8,-3,-1,0.921317937185738
"381","17412.P3","PND21","EtOH[100mM]","100mM",316.750647622562,"NMDAr",10,0,0,1.10147307779771
"382","17412.P3","PND21","EtOH[100mM]","100mM",327.577121252677,"NMDAr",10,1,1,1.1391212067615
"383","17412.P3","PND21","EtOH[100mM]","100mM",299.639006415232,"NMDAr",10,2,2,1.0419688202744
"384","17412.P3","PND21","EtOH[100mM]","100mM",318.792418823946,"NMDAr",10,3,3,1.10857316117947
"385","17412.P3","PND21","EtOH[100mM]","100mM",292.467375896491,"NMDAr",12,6,4,1.01703009323597
"386","17412.P3","PND21","EtOH[100mM]","100mM",274.047838545926,"NMDAr",12,7,5,0.952977739596231
"387","17412.P3","PND21","EtOH[100mM]","100mM",255.497511581037,"NMDAr",12,8,6,0.888470576344847
"388","17412.P3","PND21","EtOH[100mM]","100mM",251.254115205207,"NMDAr",12,9,7,0.873714531167094
"389","17412.P3","PND21","EtOH[100mM]","100mM",253.448474289968,"NMDAr",14,12,8,0.881345225762437
"390","17412.P3","PND21","EtOH[100mM]","100mM",250.483909698635,"NMDAr",14,13,9,0.871036207898528
"391","17412.P3","PND21","EtOH[100mM]","100mM",232.1442993346,"NMDAr",14,14,10,0.807261793465901
"392","17412.P3","PND21","EtOH[100mM]","100mM",230.451300438079,"NMDAr",14,15,11,0.801374535715188
"393","17412.P3","PND21","EtOH[100mM]","100mM",254.153284989379,"NMDAr",16,18,12,0.883796144225183
"394","17412.P3","PND21","EtOH[100mM]","100mM",225.321441120722,"NMDAr",16,19,13,0.783535892058518
"395","17412.P3","PND21","EtOH[100mM]","100mM",268.438417309383,"NMDAr",16,20,14,0.93347146069687
"396","17412.P3","PND21","EtOH[100mM]","100mM",245.935337556049,"NMDAr",16,21,15,0.855218940293604
"397","17419.P3","PND28","EtOH[100mM]","Control",240.878139135539,"NMDAr",5,-20,-16,0.803080441281206
"398","17419.P3","PND28","EtOH[100mM]","Control",207.744770173575,"NMDAr",5,-19,-15,0.692614789800336
"399","17419.P3","PND28","EtOH[100mM]","Control",210.142579769507,"NMDAr",5,-18,-14,0.700609014578558
"400","17419.P3","PND28","EtOH[100mM]","Control",224.987200995229,"NMDAr",5,-17,-13,0.750100533432816
"401","17419.P3","PND28","EtOH[100mM]","Control",277.884333899417,"NMDAr",6,-16,-12,0.926457977025083
"402","17419.P3","PND28","EtOH[100mM]","Control",242.999837323454,"NMDAr",6,-15,-11,0.810154118963752
"403","17419.P3","PND28","EtOH[100mM]","Control",251.341308281422,"NMDAr",6,-14,-10,0.837964331222532
"404","17419.P3","PND28","EtOH[100mM]","Control",227.762847254762,"NMDAr",6,-13,-9,0.759354454236696
"405","17419.P3","PND28","EtOH[100mM]","Control",294.378357483552,"NMDAr",8,-10,-8,0.981448553529812
"406","17419.P3","PND28","EtOH[100mM]","Control",288.870661502594,"NMDAr",8,-9,-7,0.963086061463475
"407","17419.P3","PND28","EtOH[100mM]","Control",284.598200768025,"NMDAr",8,-8,-6,0.948841806404099
"408","17419.P3","PND28","EtOH[100mM]","Control",281.045082912236,"NMDAr",8,-7,-5,0.936995818778192
"409","17419.P3","PND28","EtOH[100mM]","Control",321.691588608118,"NMDAr",10,-4,-4,1.07251004123082
"410","17419.P3","PND28","EtOH[100mM]","Control",313.887808286814,"NMDAr",10,-3,-3,1.04649247331625
"411","17419.P3","PND28","EtOH[100mM]","Control",282.461970400741,"NMDAr",10,-2,-2,0.941719678874414
"412","17419.P3","PND28","EtOH[100mM]","Control",300.627194612344,"NMDAr",10,-1,-1,1.00228198780033
"413","17419.P3","PND28","EtOH[100mM]","100mM",250.374918353365,"NMDAr",12,2,0,0.834742416387675
"414","17419.P3","PND28","EtOH[100mM]","100mM",232.536668177571,"NMDAr",12,3,1,0.775270229022426
"415","17419.P3","PND28","EtOH[100mM]","100mM",236.663807118447,"NMDAr",12,4,2,0.789029985610394
"416","17419.P3","PND28","EtOH[100mM]","100mM",234.99260649098,"NMDAr",12,5,3,0.783458253189211
"417","17419.P3","PND28","EtOH[100mM]","100mM",236.736468015294,"NMDAr",14,8,4,0.789272234846099
"418","17419.P3","PND28","EtOH[100mM]","100mM",205.158042245843,"NMDAr",14,9,5,0.683990717009286
"419","17419.P3","PND28","EtOH[100mM]","100mM",217.859167014596,"NMDAr",14,10,6,0.726335883410287
"420","17419.P3","PND28","EtOH[100mM]","100mM",225.931792654232,"NMDAr",14,11,7,0.753249773496963
"421","17419.P3","PND28","EtOH[100mM]","100mM",234.433117585263,"NMDAr",16,14,8,0.781592934074294
"422","17419.P3","PND28","EtOH[100mM]","100mM",205.32516230859,"NMDAr",16,15,9,0.684547890251405
"423","17419.P3","PND28","EtOH[100mM]","100mM",226.273298869411,"NMDAr",16,16,10,0.754388344904773
"424","17419.P3","PND28","EtOH[100mM]","100mM",216.15890202839,"NMDAr",16,17,11,0.720667251294821
"425","17420.P3","PND28","EtOH[100mM]","Control",99.1167293881902,"NMDAr",5,-28,-28,0.381660380737077
"426","17420.P3","PND28","EtOH[100mM]","Control",78.7789443608795,"NMDAr",5,-27,-27,0.303347397401318
"427","17420.P3","PND28","EtOH[100mM]","Control",95.0113887163679,"NMDAr",5,-26,-26,0.365852293711459
"428","17420.P3","PND28","EtOH[100mM]","Control",86.8007073727233,"NMDAr",5,-25,-25,0.334236119660224
"429","17420.P3","PND28","EtOH[100mM]","Control",185.437874841727,"NMDAr",6,-24,-24,0.714049892001387
"430","17420.P3","PND28","EtOH[100mM]","Control",192.580441001729,"NMDAr",6,-23,-23,0.741553165534451
"431","17420.P3","PND28","EtOH[100mM]","Control",155.937550722084,"NMDAr",6,-22,-22,0.600455496737658
"432","17420.P3","PND28","EtOH[100mM]","Control",190.051841791474,"NMDAr",6,-21,-21,0.731816503083275
"433","17420.P3","PND28","EtOH[100mM]","Control",180.845706161034,"NMDAr",7,-20,-20,0.696367217664768
"434","17420.P3","PND28","EtOH[100mM]","Control",184.951046832856,"NMDAr",7,-19,-19,0.712175304690384
"435","17420.P3","PND28","EtOH[100mM]","Control",216.340554270506,"NMDAr",7,-18,-18,0.833044217877407
"436","17420.P3","PND28","EtOH[100mM]","Control",214.618491015246,"NMDAr",7,-17,-17,0.826413215001174
"437","17420.P3","PND28","EtOH[100mM]","Control",210.404158998154,"NMDAr",8,-16,-16,0.810185444249212
"438","17420.P3","PND28","EtOH[100mM]","Control",231.606608697937,"NMDAr",8,-15,-15,0.891827918480632
"439","17420.P3","PND28","EtOH[100mM]","Control",222.000838134841,"NMDAr",8,-14,-14,0.854839792732194
"440","17420.P3","PND28","EtOH[100mM]","Control",247.039783188115,"NMDAr",8,-13,-13,0.951255134130918
"441","17420.P3","PND28","EtOH[100mM]","Control",256.420304970987,"NMDAr",9,-12,-12,0.987375913511578
"442","17420.P3","PND28","EtOH[100mM]","Control",248.732782084636,"NMDAr",9,-11,-11,0.957774221346791
"443","17420.P3","PND28","EtOH[100mM]","Control",277.935196527209,"NMDAr",9,-10,-10,1.07022148109185
"444","17420.P3","PND28","EtOH[100mM]","Control",284.445612884648,"NMDAr",9,-9,-9,1.09529058901212
"445","17420.P3","PND28","EtOH[100mM]","Control",259.748174046552,"NMDAr",10,-8,-8,1.00019025662261
"446","17420.P3","PND28","EtOH[100mM]","Control",275.88615923614,"NMDAr",10,-7,-7,1.06233142703658
"447","17420.P3","PND28","EtOH[100mM]","Control",271.795350743687,"NMDAr",10,-6,-6,1.04657929784114
"448","17420.P3","PND28","EtOH[100mM]","Control",290.708982192808,"NMDAr",10,-5,-5,1.11940841381934
"449","17420.P3","PND28","EtOH[100mM]","Control",261.230456342219,"NMDAr",11,-4,-4,1.00589795530088
"450","17420.P3","PND28","EtOH[100mM]","Control",265.757230215751,"NMDAr",11,-3,-3,1.0233288194017
"451","17420.P3","PND28","EtOH[100mM]","Control",233.706508616799,"NMDAr",11,-2,-2,0.899913824941526
"452","17420.P3","PND28","EtOH[100mM]","Control",247.090645815908,"NMDAr",11,-1,-1,0.951450986536548
"453","17420.P3","PND28","EtOH[100mM]","100mM",253.82631095357,"NMDAr",12,0,0,0.977387440824595
"454","17420.P3","PND28","EtOH[100mM]","100mM",246.458496013344,"NMDAr",12,1,1,0.949016820923752
"455","17420.P3","PND28","EtOH[100mM]","100mM",225.401368107254,"NMDAr",12,2,2,0.867933924994125
"456","17420.P3","PND28","EtOH[100mM]","100mM",221.063512565523,"NMDAr",12,3,3,0.85123051268564
"457","17420.P3","PND28","EtOH[100mM]","100mM",248.057035743965,"NMDAr",13,4,4,0.955172182243462
"458","17420.P3","PND28","EtOH[100mM]","100mM",234.331392329678,"NMDAr",13,5,5,0.90232001163923
"459","17420.P3","PND28","EtOH[100mM]","100mM",245.833612300464,"NMDAr",13,6,6,0.946610634226045
"460","17420.P3","PND28","EtOH[100mM]","100mM",254.43666248708,"NMDAr",13,7,7,0.979737669692121
"461","17420.P3","PND28","EtOH[100mM]","100mM",240.36224676793,"NMDAr",14,8,8,0.925542511163588
"462","17420.P3","PND28","EtOH[100mM]","100mM",230.596622231772,"NMDAr",14,9,9,0.88793884928318
"463","17420.P3","PND28","EtOH[100mM]","100mM",227.966297765932,"NMDAr",14,10,10,0.877810482020749
"464","17420.P3","PND28","EtOH[100mM]","100mM",224.870943560275,"NMDAr",14,11,11,0.865891464192585
"465","17420.P3","PND28","EtOH[100mM]","100mM",243.784575009396,"NMDAr",15,12,12,0.938720580170784
"466","17420.P3","PND28","EtOH[100mM]","100mM",249.154215286346,"NMDAr",15,13,13,0.95939699842199
"467","17420.P3","PND28","EtOH[100mM]","100mM",241.982584767605,"NMDAr",15,14,14,0.931781809228566
"468","17420.P3","PND28","EtOH[100mM]","100mM",237.361351728173,"NMDAr",15,15,15,0.913987219231587
"469","17518.P2","PND28","EtOH[100mM]","Control",150.989343646843,"NMDAr",5,-40,-40,0.574963891824886
"470","17518.P2","PND28","EtOH[100mM]","Control",134.785963650094,"NMDAr",5,-39,-39,0.513261799487569
"471","17518.P2","PND28","EtOH[100mM]","Control",130.789614323541,"NMDAr",5,-38,-38,0.498043794651009
"472","17518.P2","PND28","EtOH[100mM]","Control",155.559714058483,"NMDAr",5,-37,-37,0.592367755537971
"473","17518.P2","PND28","EtOH[100mM]","Control",136.333640752922,"NMDAr",6,-36,-36,0.519155317724271
"474","17518.P2","PND28","EtOH[100mM]","Control",99.9377975225547,"NMDAr",6,-35,-35,0.380560797312777
"475","17518.P2","PND28","EtOH[100mM]","Control",145.699630356425,"NMDAr",6,-34,-34,0.554820787241226
"476","17518.P2","PND28","EtOH[100mM]","Control",147.072921306822,"NMDAr",6,-33,-33,0.560050247085061
"477","17518.P2","PND28","EtOH[100mM]","Control",144.864030042691,"NMDAr",7,-32,-32,0.551638840775399
"478","17518.P2","PND28","EtOH[100mM]","Control",145.08201273323,"NMDAr",7,-31,-31,0.552468913766483
"479","17518.P2","PND28","EtOH[100mM]","Control",178.091858170555,"NMDAr",7,-30,-30,0.678169633716458
"480","17518.P2","PND28","EtOH[100mM]","Control",191.526857997456,"NMDAr",7,-29,-29,0.729329799066996
"481","17518.P2","PND28","EtOH[100mM]","Control",202.985481430136,"NMDAr",8,-28,-28,0.772963969298368
"482","17518.P2","PND28","EtOH[100mM]","Control",230.320510823756,"NMDAr",8,-27,-27,0.877055122380429
"483","17518.P2","PND28","EtOH[100mM]","Control",216.333288180822,"NMDAr",8,-26,-26,0.823792105452474
"484","17518.P2","PND28","EtOH[100mM]","Control",226.171573613826,"NMDAr",8,-25,-25,0.861256066450111
"485","17518.P2","PND28","EtOH[100mM]","Control",259.58832007349,"NMDAr",9,-24,-24,0.988506255983441
"486","17518.P2","PND28","EtOH[100mM]","Control",228.642044106603,"NMDAr",9,-23,-23,0.870663560349071
"487","17518.P2","PND28","EtOH[100mM]","Control",276.169536733841,"NMDAr",9,-22,-22,1.05164714150531
"488","17518.P2","PND28","EtOH[100mM]","Control",245.935337556049,"NMDAr",9,-21,-21,0.936516017641815
"489","17518.P2","PND28","EtOH[100mM]","Control",229.136138205159,"NMDAr",10,-20,-20,0.872545059128865
"490","17518.P2","PND28","EtOH[100mM]","Control",263.359420619819,"NMDAr",10,-19,-19,1.00286651872921
"491","17518.P2","PND28","EtOH[100mM]","Control",244.249604749213,"NMDAr",10,-18,-18,0.930096786510761
"492","17518.P2","PND28","EtOH[100mM]","Control",244.649239681868,"NMDAr",10,-17,-17,0.931618586994416
"493","17518.P2","PND28","EtOH[100mM]","Control",257.720935024537,"NMDAr",11,-16,-16,0.981395297359812
"494","17518.P2","PND28","EtOH[100mM]","Control",259.08695988525,"NMDAr",11,-15,-15,0.986597088103946
"495","17518.P2","PND28","EtOH[100mM]","Control",233.292341504774,"NMDAr",11,-14,-14,0.888371784158887
"496","17518.P2","PND28","EtOH[100mM]","Control",255.562906388199,"NMDAr",11,-13,-13,0.973177574748072
"497","17518.P2","PND28","EtOH[100mM]","Control",233.989886114499,"NMDAr",12,-12,-12,0.891028017730357
"498","17518.P2","PND28","EtOH[100mM]","Control",237.397682176596,"NMDAr",12,-11,-11,0.904004825490987
"499","17518.P2","PND28","EtOH[100mM]","Control",262.313103705231,"NMDAr",12,-10,-10,0.998882168372006
