Slice,date,Rig,file name,Age,Sex,Comment,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
jsP21_7,2008-06-06,js,2008_06_06_0001.abf,22,m,messy really messy,-1.398734653,-2.041973041,-1.156891302,-2.265096526,2.106965961,5.765779927,0.745772034,5.814365012,-1.565914955,-1.709668374,-0.916995683,-1.162572186,-0.586422334,-0.300863227,-1.327750653,-72.64870733,-67.08993521,-60.02621575,-61.7235557,-55.3618853,-50.84130827,-51.69181777,-46.67830232,-43.35558028,-40.61165917,-35.47116243,-30.21207047,-35.76900306,-39.65932658,-31.10645804,-76.79034234,-78.92922224,-75.92668565,-70.39501946,-71.06157653,-44.71861373,-46.8052836,-71.31737862,-67.20014436,-24.16690647,-25.52436724,-38.83776254,-77.13097897,-66.56431818,-33.73178393,1.127581547,-3.664595843,-7.056462361,-8.692178249,-20.89639445,-29.67146672,-14.67101117,-44.18645015,-52.79910324,-36.93785849,-47.8406112,-39.56967682,-45.73062265,-35.41321741,-43.44885498,-0.295182343,-21.252126,-31.712419,-35.54019869,-42.99238242
jsP21_8,2008-06-06,rp,08606030.abf,22,m,NA,1.608975897,1.258010684,-6.090029997,-2.607361477,-0.487305738,4.344186582,3.664187767,3.188111331,-0.487305738,2.138128021,6.689026476,0.882498709,-3.984535896,-2.87517676,-7.241409861,-69.28243097,-41.36854204,-39.94019386,-24.20399544,-23.89142541,-23.3595987,-30.63001693,-25.96125835,-26.27935587,-26.22360559,-25.61772255,-21.12893394,-24.34836369,-25.42943164,-26.59370896,-26.26009884,-19.29583164,-22.32970451,-19.1742271,-20.09808878,-17.891317,-20.66105957,-19.96382453,-21.29986975,-26.01522557,-22.66052117,-23.31300146,-20.76887513,-19.22825375,-26.50229753,-22.98955477,-20.06706358,-22.78117475,-21.18830977,-23.73243609,-17.24240283,-20.0524425,-18.09684413,-22.55538019,-17.46998044,-23.74158912,-25.11965507,-21.75306361,-22.08388027,-21.15086555,-26.4346602,-29.21183218,-30.843865,-28.82158026,-25.13338461
jsP21_9,2008-06-06,rp,08606034.abf,22,m,NA,-3.470928921,-6.879470848,-2.652827787,-2.618673741,-0.867480863,1.365220232,2.950271229,2.830971464,8.297454295,1.884952254,-0.113378667,5.131661456,0.397894642,-1.719656244,-4.5360085,-83.91958861,-63.08841318,-66.73140508,-56.32655035,-57.45554907,-48.15415732,-51.20918891,-51.34133634,-43.21163587,-45.64455309,-43.85505661,-48.59728214,-38.27757313,-49.75628534,-49.40692456,-46.62448695,-41.25168835,-25.80192983,-24.91137105,-14.44682654,-20.42043312,-33.22429042,-29.496073,-37.22933118,-28.72481398,-35.11608944,-30.05418843,-37.54900667,-30.32263285,-34.16161152,-30.46323899,-25.35880502,-25.14143207,-27.74902968,-32.2698125,-25.43980118,-27.18237575,-39.6623282,-30.05426823,-36.62445344,-31.31110522,-26.50918991,-23.16440753,-22.39753746,-19.70894368,-25.93399746,-10.69722294,-24.71969343,-22.30369363,-15.8998099
jsP21_10,2008-06-06,tk,20080606tk_0001.abf,22,m,NA,1.259816982,0.130011082,-3.66475895,-9.586839573,1.159546592,6.043085939,-1.888116195,3.646809313,8.052021764,-12.61639798,8.120261334,5.291336545,2.148045517,1.273464896,-9.368287261,-63.70620404,-64.51263794,-62.1027134,-59.45603933,-53.52931656,-61.08691864,-39.6213493,-59.07788998,-54.978038,-52.88238686,-48.94194623,-44.81006343,-44.07196195,-46.31337653,-48.05362485,-38.63739968,-36.47815111,-39.60760854,-28.79288996,-35.43013986,-27.47182758,-31.48524277,-31.50343999,-24.97091694,-21.55875272,-20.1967466,-22.26027408,-23.45831955,-13.60944621,-11.73708237,-10.25196649,-16.79823029,-21.08488229,-19.27648724,-7.336419227,-24.61551412,-23.65421818,-5.327576245,-17.17637964,-15.896261,-20.32876928,-17.95533202,-17.84596302,-10.71664547,-16.89850068,-14.00569994,-18.81180826,-30.21431558,-22.8752658,-7.591551663
jsP21_11,2008-06-06,tk,20080606tk_0007.abf,22,m,NA,3.330058851,-6.840254841,4.741336232,-5.815577597,11.37935321,-3.351915816,3.437637368,10.90500021,2.141901263,-3.224267893,-10.90686902,-0.417557399,-8.546560616,4.127472417,-0.959756372,-71.17943918,-62.63962253,-60.56247964,-64.30603325,-52.76425598,-55.72258393,-62.58380196,-66.20783292,-75.56488878,-71.23111587,-66.25959086,-83.63417129,-68.38467282,-57.43685247,-71.54621367,-37.88559464,-23.93963253,-51.26530698,-53.98434586,-32.79836585,-20.46721902,-3.100682604,-22.58019434,-20.18015339,-17.49702818,-25.20758022,-15.11689413,-5.915355858,-15.68306264,-10.52806914,-19.66980546,-16.80329301,-7.872894845,-8.120065425,-10.78718386,-11.04637983,-15.07708033,-14.87378619,-6.93597047,-16.52020875,-22.20147571,-28.90327603,-20.25596212,-26.18423715,-7.031604846,-12.18261697,-9.798501539,-11.78797282,-8.702159452,-13.71739839
jsP21_24,2008-09-03,be,2008_09_03_0006.abf,20,m,decent recording,-4.106199781,-2.012964704,-3.813135685,7.815948077,4.694911327,2.53600049,3.8587838,7.109414325,3.058450361,-0.3294441,-9.239535423,-3.02199046,-4.109954964,2.85726841,-5.297551674,-39.97035802,-27.04485713,-28.31307043,-21.44723701,-22.67614074,-21.20866302,-23.11581678,-20.82355698,-20.4044945,-25.18268568,-17.23088518,-16.12238702,-15.23360703,-14.66233977,-9.820150687,-13.33572138,-16.90761983,-19.82947206,-15.16401629,-11.94710252,-21.5731555,-12.18767394,-15.57732615,-7.540914187,-6.169313494,-13.98776503,8.828729017,-17.83219391,-15.68071354,-19.18493879,-7.828465355,-26.99412221,-22.0109939,-23.90128928,-24.05908688,-18.90889286,-31.15222874,-19.944125,-19.63412263,-12.07869373,-14.35793023,-13.90315356,-3.005052186,-12.93367707,-13.0614332,-15.04385042,-15.35185535,-10.57366418,-14.70915972,-15.77083794
jsP21_25,2008-10-20,tk,20081017tk_0039.abf,21,m,"looks like dying, omit",3.956594352,5.778786377,-4.348299625,-0.89133069,9.910729691,-2.89E-02,-10.27254406,-3.737224248,1.00958227,0.181036193,-6.166786166,3.607949541,-0.587645743,1.140838725,0.447254585,-34.78250487,-24.31031485,-23.57909947,-18.64496018,-24.66653532,-18.04870674,-20.62829956,-20.39205441,-23.68417051,-26.78113115,-22.00064591,-15.10548248,-14.24688082,-19.51846613,-30.18194143,-26.51120728,-22.50689728,-26.88999002,-29.36829963,-25.25504842,-27.96598004,-25.44641605,-29.4881926,-23.72913037,-23.63534047,-28.98202357,-32.2403786,-34.14507939,-45.76819254,-42.22130387,-28.79839629,-43.379885,-50.06507103,-40.03161024,-34.92117229,-37.14075682,-44.77471128,-37.59068484,-37.20449113,-32.11290998,-45.87334592,-34.92874795,-37.18217589,-40.81898428,-43.34241845,-40.46663399,-39.73171312,-40.32780188,-38.43438223,-37.66578264
jsP21_26,2008-10-25,be,2008_10_25_0017.abf,21,m,"small ltd, usable recording",-3.334639551,-2.923852304,-7.442766958,1.644944872,4.943819703,-7.853639184,8.3423746,6.686648757,3.325569486,8.989742669,-3.882327554,-0.346871901,-5.849245556,-2.961242951,0.661485871,-37.49430996,-34.81781945,-23.43950559,-24.11177243,-32.53962431,-31.23256626,-37.97970855,-25.64300441,-42.28719609,-35.56461265,-29.86321878,-10.92842507,-16.64239579,-4.591985043,-10.85372875,-14.37677751,-6.073504461,-3.683137379,-22.38143525,-15.06145125,-17.51385281,-18.73389263,-19.21929122,-21.23609174,-25.89190715,-11.41390863,-0.309566233,-11.84959465,-37.51912376,-18.41012362,-21.9954618,-26.7260585,-29.98754268,-19.85425239,-24.27365694,-12.72105167,-21.64696397,-22.91671636,-22.72993308,-18.33559726,-11.8869853,-12.24805998,-24.27357196,-10.84132185,-13.44311605,-8.899302625,-27.68461873,-15.37272838,-14.14028166,-13.20653523
jsP28_1,2008-06-11,be,2008_06_11_0001.abf,27,m,decreasing signal?,2.56450188,1.041865085,7.766705707,7.336749521,-11.66063012,-6.042436199,-0.657093648,4.411351575,6.081962462,0.231249701,8.316537535,3.643050131,-5.429258158,-2.64493439,-14.95962108,-81.35518111,-74.3341429,-70.42189077,-74.07344248,-59.64389009,-45.58094768,-48.38646998,-33.99923153,-37.31942103,-47.13168292,-38.44020009,-48.04105854,-49.33109336,-49.07030981,-40.4279577,-39.44816969,-42.79654078,-25.0750636,-31.58841765,-46.37044766,-21.15582841,-28.31062522,-16.39056382,-27.67616551,-26.45670935,-24.16568798,-13.47938136,-24.80713073,-17.30700562,-16.86291708,-20.07736329,-17.09543592,-9.038329668,-46.22945661,-38.55300956,-29.76268336,-24.55341335,-24.16568798,-30.93284254,-25.46287211,-38.34858917,-27.71149641,-45.59491377,-32.51882555,-32.77977537,-38.68693443,-43.09257209,-36.81182002,-43.61422234,-39.10275825
jsP28_2,2008-06-12,js,2008_06_12_0002.abf,28,m,good,-6.458294077,-1.534816271,0.895261777,5.707321479,2.989445861,-0.704645987,-1.162654817,1.937844782,4.08926045,-2.854578162,-2.819911282,-1.212390859,-1.837604925,-0.102035664,3.067797695,-22.03028199,-7.311029065,9.38E-02,1.225260808,-0.668534653,-3.157405855,-3.701262062,-2.886199979,-0.804079032,-2.039516079,2.560091862,6.150222107,3.406775762,1.419598343,1.062506051,-6.081643106,-0.433479149,-4.555480542,-3.413464491,-4.472600151,-6.298584384,-3.949825156,-12.16072263,-7.323092202,-9.561877779,-9.597989113,-6.95842629,-6.220232549,-1.38416369,-4.547985001,-10.91322245,-4.279746109,-8.84468717,-4.832659429,-3.363767488,0.859111404,-5.777292881,-5.581471854,-1.808989133,-4.428915197,-2.991645074,-3.998038667,-5.750199621,-0.933689441,-6.913257844,-3.88E-02,-2.488467797,-2.589423374,-5.478993744,-4.859791728
jsP28_3,2008-06-12,be,2008_06_12_0002.abf,28,m,good,2.507516953,-3.809985193,-1.825800658,2.274239059,-0.518527563,-0.880346337,1.143290902,3.096354085,-1.14465742,1.485317202,-0.253158531,0.86438893,-1.418401888,-1.122969453,-0.397260087,-36.48387795,-39.68721719,-40.24290524,-45.07689751,-46.87660208,-37.92074987,-40.00967142,-42.55985901,-38.72518833,-43.69711078,-40.06975415,-37.77872014,-42.09131957,-35.58197589,-33.96375376,-18.72667827,-25.14675745,-19.91986913,-20.59276918,-24.66164346,-21.44900308,-17.18625953,-23.92147545,-17.11780137,-18.56913194,-14.21408228,-18.53078126,-13.87818327,-20.62900395,-21.68743848,-18.38147812,-12.32938909,-10.57010702,-7.98677034,-11.54774064,-13.45830951,-11.52283474,-14.31463158,-10.59399905,-11.72604923,-12.23298343,-11.63687289,-12.75027672,-11.83907352,-14.18917638,-13.01053233,-11.81522557,-11.13928392,-15.34507452,-11.79340536
jsP28_4,2008-06-12,tk,20080612tk_0002.abf,28,m,good,-2.108619465,-0.87394972,-3.012377893,-2.308823066,-1.202053473,-0.40952312,4.08431289,2.15E-02,-3.18478314,-5.712630885,-1.855592062,3.945286463,-1.619167415,6.695555695,7.540909852,-82.7921262,-82.96449679,-78.54296423,-78.47343368,-65.49246932,-53.0342665,-52.92581133,-42.49207036,-35.00048352,-23.73802582,-26.32982365,-25.17296849,-12.44499687,-14.42221539,-16.59960285,-13.69086221,-11.23535257,-11.42723746,-12.2392128,-13.00120656,-14.71142918,-10.04792616,-6.015709189,2.132189141,0.711145649,-5.323315297,0.349628414,1.918051703,3.906361837,-2.375580707,-3.963448978,-6.007355819,-6.571884219,-4.352764567,-4.177551755,-12.62856305,-7.39502049,-1.357821302,-6.735970757,-5.039612653,-13.83266154,-17.06125655,-11.16031088,-11.78317423,-8.593573173,-5.462307062,-6.62196978,-9.858848836,-15.4594891,-7.650855458
